"","logFC","logCPM","F","PValue","FDR","GeneSymbol"
"ENSMUSG00000039236",1.70281704800726,9.32193697981444,11.369224429551,0.00715297904272699,0.0280565419354552,"Isg20"
"ENSMUSG00000029287",-1.06951883955439,1.18258110549389,11.3706132932264,0.00715495644253869,0.0280565419354552,"Tgfbr3"
"ENSMUSG00000066510",-1.84092497100764,3.58210342710037,11.3657920818144,0.00715956690676348,0.0280648010927241,"Ankdd1a"
"ENSMUSG00000007570",-1.58060925452017,1.9687850702975,11.3231446143586,0.00723792928224755,0.0283026774131711,"Fance"
"ENSMUSG00000054263",-1.26347466694045,2.97525177311177,11.3143683669287,0.00725213208123275,0.0283285619499391,"Lifr"
"ENSMUSG00000062382",1.38106843723162,3.29779018276538,11.3014001349947,0.00727540922107278,0.0284095857632623,"Ftl1-ps2"
"ENSMUSG00000031613",-1.58372672437541,0.510616703680847,11.2852812608858,0.00732257720121674,0.028524199754618,"Hpgd"
"ENSMUSG00000030083",-1.26531019793394,5.22820235687499,11.2694536748854,0.00733324566210879,0.0285459132112724,"Abtb1"
"ENSMUSG00000042772",1.01253394600964,6.85666489433317,11.2557694919703,0.00735838952894281,0.028620439682156,"Smg7"
"ENSMUSG00000018474",-1.01621478067137,3.44785374227667,11.2509663982096,0.00736749975528336,0.028620439682156,"Chd3"
"ENSMUSG00000025764",-1.37790400334473,2.33597696218912,11.2196811713841,0.00742651200452246,0.0287889726858122,"Jade1"
"ENSMUSG00000037989",1.56995332622356,2.10135421334852,11.1837219044377,0.00749454393636726,0.0289425754289689,"Wnk2"
"ENSMUSG00000071984",1.45721082522749,0.651167174639102,11.1861372203054,0.0075012224694001,0.0289484160518481,"Fndc1"
"ENSMUSG00000063268",1.49649434418373,8.94685918681162,11.1716420169684,0.00751531720446865,0.0289736228101492,"Parp10"
"ENSMUSG00000053310",-1.50457999187267,1.77596756283124,11.1720453210462,0.00751750263242095,0.0289736228101492,"Nrgn"
"ENSMUSG00000030275",1.3782415726629,7.53216553863458,11.1701719741293,0.00751809539858247,0.0289736228101492,"Etnk1"
"ENSMUSG00000087361",1.55368629117853,1.5149348026471,11.1622654501598,0.00753730987636141,0.029026717874431,"0610043K17Rik"
"ENSMUSG00000034858",-1.27724728635029,1.01740123546363,11.1579750019905,0.00754774627386354,0.0290360667382721,"Atosa"
"ENSMUSG00000031875",1.26327710625868,0.782771536038252,11.159228473216,0.00754800102377904,0.0290360667382721,"Cmtm3"
"ENSMUSG00000092695",-1.20091438846429,0.531403069321891,11.1600297115574,0.00754984371154857,0.0290360667382721,"Mir3092"
"ENSMUSG00000018774",1.32424519031532,7.2076247925321,11.1322534353706,0.00759018100490018,0.0291611787870814,"Cd68"
"ENSMUSG00000035765",-1.08713817396851,3.50285673675269,11.1294058357556,0.0075958891187979,0.0291731080720932,"Dym"
"ENSMUSG00000089774",-1.03856585536355,1.58870963835283,11.1091098196906,0.00763723363893922,0.0292817233635278,"Slc5a3"
"ENSMUSG00000032741",-1.35271152884068,1.7246752816478,11.0827633706521,0.00768835304811817,0.0294173344521203,"Tpcn1"
"ENSMUSG00000027111",-1.01289191032011,2.10263705575621,11.0775407238934,0.00769714787053127,0.0294308891794759,"Itga6"
"ENSMUSG00000054383",-1.71855906485056,0.96549839265488,11.060172783414,0.00774004810947435,0.0295798097098331,"Pnma1"
"ENSMUSG00000024516",-1.02630522394539,4.26841248822281,11.054128995352,0.00774137430881953,0.0295798097098331,"Sec11c"
"ENSMUSG00000049401",1.20635146117023,8.89595394673033,11.045804995212,0.00775767320358444,0.0296180950089717,"Ogfr"
"ENSMUSG00000024215",1.21864433015594,0.160356348393162,11.0578853457896,0.00775847478427826,0.0296180950089717,"Spdef"
"ENSMUSG00000115338",1.74037333211032,6.19672988218937,11.0277753038515,0.00779316936784684,0.0297169272220005,"Pnp"
"ENSMUSG00000029699",1.73736114661049,3.46638191799969,11.0227157519329,0.0078036734552791,0.0297468600045282,"Ssc4d"
"ENSMUSG00000029676",-1.09529134174643,1.76693024448021,11.0162870122558,0.00781816499783609,0.0297818406290786,"Pot1a"
"ENSMUSG00000032239",-1.56102741056376,3.17231295400153,11.0077120673213,0.00783343836656986,0.0298298823561496,"Rp9"
"ENSMUSG00000014782",1.20259190584964,0.769824148414727,11.009701912143,0.0078381138238666,0.0298302765634327,"Plekhg4"
"ENSMUSG00000047250",-1.21967143868831,1.66150305055802,10.9826048431216,0.00788576032835467,0.0299431980361273,"Ptgs1"
"ENSMUSG00000045795",1.68400268902201,7.74041419705001,10.979130487182,0.00788991378608762,0.0299431980361273,"Whamm"
"ENSMUSG00000048852",2.47414805973882,3.81818563368139,10.9243552989784,0.00800115691089765,0.0302017398115291,"Gm12185"
"ENSMUSG00000034459",2.0024692512736,10.4770115165548,10.9155802088398,0.00801850265206252,0.0302366619184605,"Ifit1"
"ENSMUSG00000022902",1.04256583685875,3.21577432915841,10.9049148987852,0.00804063322721126,0.0303099147586131,"Stfa2"
"ENSMUSG00000027009",-1.36821988872025,6.54449188309596,10.8811602814401,0.00808920790806176,0.0304622826027044,"Itga4"
"ENSMUSG00000017167",-1.56826057715091,0.274611989467907,10.8666174724206,0.00814823840030514,0.0306331122952766,"Cntnap1"
"ENSMUSG00000039997",1.74908078778915,6.59138043541185,10.8337873173135,0.00818775715837674,0.0307507354135148,"Ifi203"
"ENSMUSG00000086782",1.2153282991138,3.57220234195621,10.8299352482169,0.00819610704008175,0.0307717827799652,"E130102H24Rik"
"ENSMUSG00000029372",-1.88909612617835,0.992814140101723,10.8327404454319,0.00820239316163541,0.0307798210197286,"Ppbp"
"ENSMUSG00000049907",-1.07130196013972,4.33533278670822,10.8116300893085,0.00823436810947705,0.0308843920357795,"Rasl11b"
"ENSMUSG00000027207",1.06287955130007,0.59466289465767,10.813459972732,0.00824145543124205,0.0309006326590598,"Galk2"
"ENSMUSG00000037221",-1.3512277419123,1.85329994860926,10.8016469337929,0.00825799510360982,0.0309212666642684,"Mospd3"
"ENSMUSG00000033697",-1.18370091217782,1.17793954303945,10.7914559171148,0.00828233037082738,0.0309916782857638,"Arhgap39"
"ENSMUSG00000026029",1.17841831151671,7.3240388847676,10.7875464257737,0.00828535344091858,0.0309926421937165,"Casp8"
"ENSMUSG00000030089",-1.22567222248721,3.28321085812134,10.7628632174575,0.00833833747344531,0.0311284970236181,"Slc41a3"
"ENSMUSG00000049093",1.0531847834006,0.685848526638963,10.7531592695222,0.00836851844091457,0.0311995961967164,"Il23r"
"ENSMUSG00000061273",-1.31909825343001,1.94871312167161,10.7390693187468,0.00839145262613973,0.0312034850177156,"Mmgt1"
"ENSMUSG00000039501",1.71879720303541,9.68237954296549,10.7379604448358,0.00839157888526772,0.0312034850177156,"Znfx1"
"ENSMUSG00000015757",-1.053968285586,4.85409358756287,10.725752370816,0.00841799427874353,0.0312489108585223,"Ppil4"
"ENSMUSG00000053091",-1.50865611990957,0.816507237113713,10.7235909558281,0.00843399915944591,0.0312726743563612,"Lins1"
"ENSMUSG00000020697",-1.20711418375389,2.11618051098569,10.7092382059543,0.00845544335376231,0.0313323470437149,"Lig3"
"ENSMUSG00000078810",1.48864776853135,2.45656755280763,10.6939773495396,0.00848854970067453,0.0313964278862903,"Gp6"
"ENSMUSG00000005142",-1.143554695638,5.86155309760065,10.6914262239103,0.00849277155818728,0.0314016795950527,"Man2b1"
"ENSMUSG00000052974",-1.65048046467977,0.225000875441271,10.6928646737203,0.00852523624028095,0.0314698032097591,"Cyp2f2"
"ENSMUSG00000097092",-1.01946728189026,0.435782824373283,10.6610979472068,0.00857320412899431,0.0315948367884378,"Gm26725"
"ENSMUSG00000078970",1.00422403119453,0.31660278006678,10.6563652824014,0.00858654826708611,0.0316336115809448,"Dnaaf10"
"ENSMUSG00000078606",1.91442009468837,5.06457062724625,10.6186673704858,0.0086539768339215,0.0318297073770129,"Gvin2"
"ENSMUSG00000059994",-1.05886437209129,1.21692233750307,10.6122751540824,0.00867306563266424,0.0318698082423532,"Fcrl1"
"ENSMUSG00000071253",-1.85828876688883,2.46025955533931,10.5870648622127,0.00872693255454979,0.0320454564675096,"Slc25a16"
"ENSMUSG00000004668",1.11532892203413,5.68682619278754,10.5835297182743,0.00873313254068078,0.0320539569697054,"Abca13"
"ENSMUSG00000026826",-1.39892097658814,1.90182206227212,10.5631573339186,0.0087820271360736,0.0321950206457235,"Nr4a2"
"ENSMUSG00000052056",-1.19207343392029,4.68642599273649,10.5017266713254,0.00892087564075721,0.0325462192858112,"Zfp217"
"ENSMUSG00000050860",-1.01364712600585,1.42725425339812,10.4860542997817,0.00896113814412761,0.0326487240511177,"Phospho1"
"ENSMUSG00000046879",1.73135151585274,9.46042158291519,10.4607525915136,0.00901672731621857,0.0328085918937862,"Irgm1"
"ENSMUSG00000035790",-1.37632103364067,1.42884722184252,10.4339957159722,0.00908472376460948,0.0330135917296079,"Cep19"
"ENSMUSG00000027133",1.03511834989845,0.86981300874664,10.4231723772995,0.00911349762971274,0.0330855095355331,"Nop10"
"ENSMUSG00000078921",2.47002272618289,5.67020898252449,10.4096236867242,0.00913812089888888,0.0331534221151983,"Tgtp2"
"ENSMUSG00000019768",1.02992699350438,3.05965168061057,10.3953585387153,0.00917310509785228,0.0332480558963876,"Esr1"
"ENSMUSG00000078920",2.07780577408864,8.76404414595267,10.3863035166258,0.00919412569937702,0.0333027041735353,"Ifi47"
"ENSMUSG00000032369",-1.37224271249253,6.58387547272314,10.3846509804782,0.00919811219554326,0.0333063791196941,"Plscr1"
"ENSMUSG00000024953",1.00371683547256,10.9904650926872,10.3669824820882,0.00924085234269123,0.0334071716788841,"Prdx5"
"ENSMUSG00000006930",1.42078659514893,1.70452330227682,10.3564491208416,0.00926991127609604,0.0334906175600285,"Hap1"
"ENSMUSG00000035692",1.79060723532006,10.4765869121466,10.3443432012633,0.00929597026666166,0.0335019987864992,"Isg15"
"ENSMUSG00000025854",1.54486929065003,7.78797649240343,10.3291931268239,0.00933307739078267,0.0335996782263095,"Fam20c"
"ENSMUSG00000050708",1.27232057407912,11.3097829905978,10.2966866955401,0.00941330134875738,0.0338558627135828,"Ftl1"
"ENSMUSG00000024136",-1.481577958163,0.314796667339484,10.3042078686079,0.00942131685352312,0.0338629563750589,"Dnase1l2"
"ENSMUSG00000044167",-1.09783460938671,2.21794041461783,10.2692700185272,0.00948305331958365,0.0340085051368237,"Foxo1"
"ENSMUSG00000078941",1.16370623365015,0.112695398037151,10.2593434153522,0.00953505488841701,0.0341451733819941,"Taf9"
"ENSMUSG00000095620",1.39522157986567,2.84747238426685,10.2448393829567,0.009543977326814,0.0341451733819941,"Csta2"
"ENSMUSG00000024524",-1.01491440571099,2.22783591432614,10.2326751710406,0.00957514914085679,0.0342183343181065,"Gnal"
"ENSMUSG00000027634",-1.30300486767092,0.904817746513006,10.2190054901126,0.00961746781568359,0.0342795402208811,"Ndrg3"
"ENSMUSG00000011832",-1.18617376252506,1.89077879125077,10.2126348077503,0.00962702997013886,0.0342943817149861,"Evi5l"
"ENSMUSG00000066677",2.17590671973398,7.02396581148441,10.2067259586692,0.00963971153574068,0.0343068425471724,"Ifi208"
"ENSMUSG00000033953",-1.4601627490676,3.79913014485228,10.1997757844004,0.00965776718107722,0.0343492849248913,"Ppp3r1"
"ENSMUSG00000021236",-1.44133568555758,1.64353799085439,10.1834317072115,0.00970321074440491,0.034467157785276,"Entpd5"
"ENSMUSG00000053835",1.5210827443714,7.28513392953226,10.1607784579324,0.00975789043235992,0.034615660591256,"H2-T24"
"ENSMUSG00000038352",-1.11059428108488,2.59999150268655,10.1492835657433,0.00978883995133766,0.0346724176152469,"Arl5c"
"ENSMUSG00000026770",1.4820731022487,3.29991671835882,10.1278111334853,0.00984435183977996,0.0348314711621361,"Il2ra"
"ENSMUSG00000022668",1.1414322154098,0.556366872677868,10.1242709392244,0.0098668295407288,0.0348935180381659,"Gtpbp8"
"ENSMUSG00000024413",1.46494862759268,6.92491204068765,10.1113240688686,0.0098870560792672,0.034920969896107,"Npc1"
"ENSMUSG00000102752",-1.28576459339884,0.814931638351919,10.1068566230068,0.00990913204084838,0.0349755687138503,"Gm7694"
"ENSMUSG00000020638",1.75977774895808,9.46527952992678,10.0814246845229,0.00996615082267789,0.0350897430944867,"Cmpk2"
"ENSMUSG00000046805",1.26982604699455,10.7285347823452,10.069762594348,0.00999720911322258,0.0351549176441435,"Mpeg1"
"ENSMUSG00000003623",-1.21655211624352,1.6490756966062,10.0421768438654,0.0100744206929211,0.0353377254164527,"Crot"
"ENSMUSG00000090272",1.82165155404213,6.73578431993795,10.0232795938052,0.0101221738129265,0.0354339526506006,"Mndal"
"ENSMUSG00000029836",-1.80909832091167,1.17785920140547,10.0211430868484,0.0101379637022592,0.0354496596602866,"Cbx3"
"ENSMUSG00000043099",1.13163509001568,1.8585420947751,10.0062671154354,0.0101708863400202,0.0355503882294248,"Hic1"
"ENSMUSG00000021952",-1.09781168557737,2.06438486032212,9.98447352416218,0.0102298532026951,0.0356930152062902,"Xpo4"
"ENSMUSG00000019961",-1.03199745683363,3.1580397969412,9.95895422393585,0.0102987690416535,0.035784597907718,"Tmpo"
"ENSMUSG00000031443",1.13353597295606,5.23650430576409,9.95663626642822,0.0103046571760021,0.035784597907718,"F7"
"ENSMUSG00000032085",-1.02315287142769,0.80475954151629,9.92391179002313,0.0104046660568225,0.0360783083226516,"Tagln"
"ENSMUSG00000039395",1.20455056701398,9.31952261747722,9.90915612456483,0.0104370891790454,0.0361683544927526,"Mreg"
"ENSMUSG00000034739",-1.0694208142147,0.911202221762899,9.88057005707044,0.0105258101708796,0.036397023938614,"Mfrp"
"ENSMUSG00000001053",-1.0587179304836,2.05487213774731,9.85671934527516,0.0105877311816956,0.0365660102783553,"N4bp3"
"ENSMUSG00000067369",-1.53908322077732,1.09492834991592,9.84106706571898,0.0106396059651896,0.0366886350928861,"Trmt2b"
"ENSMUSG00000032496",1.11929936452524,7.46519513719328,9.7508521124594,0.0108938041947331,0.0373354322967504,"Ltf"
"ENSMUSG00000072875",-1.16851734180738,1.67415358626068,9.74313168544813,0.010919919100569,0.0373961604619174,"Gpr27"
"ENSMUSG00000005469",-1.16173288159345,1.51822969218786,9.74285179839638,0.0109215341475734,0.0373961604619174,"Prkaca"
"ENSMUSG00000058392",-1.44874716252475,1.98295337283941,9.73784896958953,0.0109351209580669,0.0374208265512734,"Rrp1b"
"ENSMUSG00000020641",1.86868958286752,12.7546893873995,9.73257324019538,0.0109480839598325,0.0374298892427832,"Rsad2"
"ENSMUSG00000109277",-1.57283194058735,0.87146288223169,9.72346693176267,0.0109881397739873,0.037543927575328,"Gm39121"
"ENSMUSG00000009628",-1.10893566185398,1.20316258627282,9.71461599208756,0.0110074754753105,0.0375756252366142,"Tex15"
"ENSMUSG00000035640",-1.36233166856704,0.770450192700354,9.71114271085188,0.011024470919274,0.0376221819708599,"Cbarp"
"ENSMUSG00000026434",-1.04479578625532,2.64972406571025,9.69002109465768,0.011076702548051,0.0377365727683559,"Nucks1"
"ENSMUSG00000051166",-1.07035634472155,1.87538027970651,9.68171395964195,0.0111032973806322,0.0378064011775113,"Eml5"
"ENSMUSG00000053846",1.04714987780643,10.0201303963823,9.68019748207337,0.0111054405885935,0.0378064011775113,"Lipg"
"ENSMUSG00000005054",1.38654600172122,8.13469445521399,9.65602636636511,0.0111789831642966,0.0379667605356872,"Cstb"
"ENSMUSG00000055407",1.3469941021439,2.71133523340717,9.6520862391288,0.0111924161846797,0.0379871012058467,"Map6"
"ENSMUSG00000034898",1.6001072325712,1.4209741700546,9.63538222542757,0.0112485392238165,0.0380968205141466,"Filip1"
"ENSMUSG00000063235",1.14542247662095,0.490445024323159,9.58963180232382,0.0114006489231754,0.0385072551181516,"Ptpmt1"
"ENSMUSG00000030042",1.07661978722935,1.21295362546803,9.57993548407862,0.0114201571925245,0.0385615250547218,"Pole4"
"ENSMUSG00000078153",1.5947884553684,5.25480503032196,9.56145410521517,0.01147246704518,0.0387141636503649,"Psme2b"
"ENSMUSG00000026799",-1.13136131354654,1.45930383448289,9.52188375175177,0.0116025394539875,0.0389660352594659,"Med27"
"ENSMUSG00000030921",1.22851551250046,9.6781584919419,9.51388616093494,0.011623592447929,0.0390177721657972,"Trim30a"
"ENSMUSG00000042616",-1.14760646264017,0.631350903842157,9.4820879888512,0.0117392320068,0.03928383789197,"Oscp1"
"ENSMUSG00000034842",1.90232816944094,4.24202477006353,9.46838481352092,0.0117707406926564,0.0393422877848493,"Art3"
"ENSMUSG00000037826",1.11869947279868,3.69602722033395,9.46184879988932,0.011792021991113,0.0393783745406672,"Ppm1k"
"ENSMUSG00000109865",-1.63446141827331,3.42115668584281,9.44903411825359,0.0118341943282988,0.0394954782124017,"Hspa14"
"ENSMUSG00000002307",1.63712863444277,9.15927030650078,9.43307815541222,0.0118859113507136,0.0396208829587886,"Daxx"
"ENSMUSG00000028270",2.06553042014017,11.0947500003103,9.41770130607667,0.0119366368042902,0.039742688254807,"Gbp2"
"ENSMUSG00000078922",2.89014852176896,5.88980524420501,9.404787416056,0.0119794592413485,0.0398261049296331,"Tgtp1"
"ENSMUSG00000005370",-1.11021033209995,2.14199493401808,9.39780888419051,0.0120044104268039,0.0398735707330147,"Msh6"
"ENSMUSG00000022686",-1.31295847765405,3.94728614962288,9.33984075753178,0.0121978617577905,0.0403487121368234,"B3gnt5"
"ENSMUSG00000039126",-1.10379066557584,0.158427023835737,9.33153880299885,0.0122538997288582,0.0404862777893024,"Prune2"
"ENSMUSG00000027514",1.89365686479353,9.11425367806441,9.29855596629801,0.0123386983332004,0.0406944650441955,"Zbp1"
"ENSMUSG00000074513",-1.66155829652974,0.544314191529917,9.27806976935454,0.0124350708989704,0.0409159834306403,"Arfip1"
"ENSMUSG00000019256",-1.15939599701283,2.81994635691803,9.22712089315838,0.0125886502532631,0.0413115235414161,"Ahr"
"ENSMUSG00000030263",-1.15039352237393,3.85485140545786,9.21540181089573,0.0126293722855723,0.041421532105475,"Irag2"
"ENSMUSG00000020836",-1.02325346426462,0.405670568485819,9.21593310852059,0.0126451090350792,0.0414610113973471,"Coro6"
"ENSMUSG00000090215",1.18748533611191,0.677748867197371,9.19265445077215,0.0127235572049491,0.0416572905626248,"Trim34b"
"ENSMUSG00000058748",-1.22520618514012,0.771241922569994,9.16207310819738,0.0128317550547137,0.0418891578497456,"Zfp958"
"ENSMUSG00000026027",-1.05724366530278,1.00689846263107,9.14988329375448,0.0128714700129703,0.0419699052765081,"Stradb"
"ENSMUSG00000002814",1.25886122102647,4.66036271783809,9.13901122223901,0.0129031403224151,0.0420242643398158,"Top3a"
"ENSMUSG00000028864",-1.26202655783308,1.87093317592905,9.1376159928383,0.0129112283029361,0.0420308166498957,"Hgf"
"ENSMUSG00000045868",1.82004026856006,5.18422646056243,9.13116338295558,0.012931698345623,0.0420665931711542,"Gvin1"
"ENSMUSG00000072694",-1.00983701516927,2.06020582066346,9.12025007141817,0.0129736694800933,0.04213153111081,"1500011B03Rik"
"ENSMUSG00000030188",1.09224250657916,1.09258959603866,9.09263947306002,0.0130802816938142,0.0423672592319582,"Magohb"
"ENSMUSG00000011267",1.47071752906453,3.70070596528557,9.07059338863603,0.0131550876101065,0.0425480712399607,"Zfp296"
"ENSMUSG00000034575",1.13049254195382,5.48249959910279,9.06781248993359,0.0131650829617908,0.0425681144699335,"Tent4a"
"ENSMUSG00000042726",1.26515375795493,10.253592739147,9.06223741547183,0.0131858599705773,0.042602454670919,"Trafd1"
"ENSMUSG00000049184",-1.15915007375545,0.881931252035506,9.04911474909234,0.013245008017416,0.0427279231005125,"Purg"
"ENSMUSG00000035273",1.37019070477353,1.8740164232101,9.03662779120605,0.0132852207439558,0.0428242422511361,"Hpse"
